Età,Sesso,Anno,Totale
67,Femmine,2006,358951.0
68,Maschi,2006,293170.0
68,Femmine,2006,334367.0
69,Maschi,2006,274546.0
69,Femmine,2006,320704.0
7,Maschi,2006,276553.0
7,Femmine,2006,260177.0
70,Maschi,2006,278203.0
70,Femmine,2006,328968.0
71,Maschi,2006,266279.0
71,Femmine,2006,321104.0
72,Maschi,2006,255973.0
72,Femmine,2006,314310.0
73,Maschi,2006,241826.0
73,Femmine,2006,306840.0
74,Maschi,2006,237340.0
74,Femmine,2006,308467.0
75,Maschi,2006,237669.0
75,Femmine,2006,317998.0
76,Maschi,2006,209551.0
76,Femmine,2006,288040.0
77,Maschi,2006,197589.0
77,Femmine,2006,281336.0
78,Maschi,2006,187874.0
78,Femmine,2006,273248.0
79,Maschi,2006,170586.0
79,Femmine,2006,261379.0
8,Maschi,2006,275112.0
8,Femmine,2006,259534.0
80,Maschi,2006,157199.0
80,Femmine,2006,251114.0
81,Maschi,2006,142361.0
81,Femmine,2006,237869.0
82,Maschi,2006,124189.0
82,Femmine,2006,228040.0
83,Maschi,2006,111451.0
83,Femmine,2006,215469.0
84,Maschi,2006,98080.0
84,Femmine,2006,198579.0
85,Maschi,2006,82922.0
85,Femmine,2006,179652.0
86,Maschi,2006,50186.0
86,Femmine,2006,106521.0
87,Maschi,2006,32713.0
87,Femmine,2006,73163.0
88,Maschi,2006,29349.0
88,Femmine,2006,67976.0
89,Maschi,2006,30671.0
89,Femmine,2006,73887.0
9,Maschi,2006,277046.0
9,Femmine,2006,261330.0
90,Maschi,2006,31493.0
90,Femmine,2006,77438.0
91,Maschi,2006,25952.0
91,Femmine,2006,65223.0
92,Maschi,2006,20568.0
92,Femmine,2006,54320.0
93,Maschi,2006,15515.0
93,Femmine,2006,45028.0
94,Maschi,2006,10572.0
94,Femmine,2006,33072.0
95,Maschi,2006,7635.0
95,Femmine,2006,24872.0
96,Maschi,2006,4583.0
96,Femmine,2006,16539.0
97,Maschi,2006,2831.0
97,Femmine,2006,11240.0
98,Maschi,2006,1647.0
98,Femmine,2006,7078.0
99,Maschi,2006,1062.0
99,Femmine,2006,4620.0
0,Maschi,2007,286772.0
0,Femmine,2007,270112.0
1,Maschi,2007,285122.0
1,Femmine,2007,267748.0
10,Maschi,2007,279129.0
10,Femmine,2007,263197.0
11,Maschi,2007,278806.0
11,Femmine,2007,262371.0
12,Maschi,2007,281462.0
12,Femmine,2007,265673.0
13,Maschi,2007,288104.0
13,Femmine,2007,272356.0
14,Maschi,2007,298835.0
14,Femmine,2007,283180.0
15,Maschi,2007,298832.0
15,Femmine,2007,282180.0
16,Maschi,2007,300870.0
16,Femmine,2007,284947.0
17,Maschi,2007,296764.0
17,Femmine,2007,280948.0
18,Maschi,2007,301680.0
18,Femmine,2007,283555.0
19,Maschi,2007,291544.0
19,Femmine,2007,274802.0
2,Maschi,2007,287756.0
2,Femmine,2007,272591.0
20,Maschi,2007,293109.0
20,Femmine,2007,279226.0
21,Maschi,2007,300411.0
21,Femmine,2007,290424.0
22,Maschi,2007,306548.0
22,Femmine,2007,296571.0
23,Maschi,2007,315034.0
23,Femmine,2007,305090.0
24,Maschi,2007,327016.0
24,Femmine,2007,320268.0
25,Maschi,2007,332003.0
25,Femmine,2007,327362.0
26,Maschi,2007,342606.0
26,Femmine,2007,337644.0
27,Maschi,2007,356968.0
27,Femmine,2007,353846.0
28,Maschi,2007,379164.0
28,Femmine,2007,376888.0
29,Maschi,2007,395887.0
29,Femmine,2007,393743.0
3,Maschi,2007,283181.0
3,Femmine,2007,267627.0
30,Maschi,2007,419203.0
30,Femmine,2007,415645.0
31,Maschi,2007,442601.0
31,Femmine,2007,438260.0
32,Maschi,2007,462439.0
32,Femmine,2007,454605.0
33,Maschi,2007,460224.0
33,Femmine,2007,453181.0
34,Maschi,2007,463331.0
34,Femmine,2007,459122.0
35,Maschi,2007,467274.0
35,Femmine,2007,466619.0
36,Maschi,2007,464434.0
36,Femmine,2007,462788.0
37,Maschi,2007,478937.0
37,Femmine,2007,477430.0
38,Maschi,2007,474035.0
38,Femmine,2007,472148.0
39,Maschi,2007,476746.0
39,Femmine,2007,475018.0
4,Maschi,2007,280469.0
4,Femmine,2007,265313.0
40,Maschi,2007,488108.0
40,Femmine,2007,485635.0
41,Maschi,2007,487497.0
41,Femmine,2007,485734.0
42,Maschi,2007,493251.0
42,Femmine,2007,492444.0
43,Maschi,2007,462179.0
43,Femmine,2007,465487.0
44,Maschi,2007,446767.0
44,Femmine,2007,451975.0
45,Maschi,2007,438494.0
45,Femmine,2007,444451.0
46,Maschi,2007,424553.0
46,Femmine,2007,431844.0
47,Maschi,2007,414912.0
47,Femmine,2007,421228.0
48,Maschi,2007,396063.0
48,Femmine,2007,404105.0
49,Maschi,2007,392193.0
49,Femmine,2007,400913.0
5,Maschi,2007,279460.0
5,Femmine,2007,264439.0
50,Maschi,2007,386436.0
50,Femmine,2007,396592.0
51,Maschi,2007,380016.0
51,Femmine,2007,391722.0
52,Maschi,2007,374289.0
52,Femmine,2007,388358.0
53,Maschi,2007,359774.0
53,Femmine,2007,371017.0
54,Maschi,2007,355056.0
54,Femmine,2007,369884.0
55,Maschi,2007,354803.0
55,Femmine,2007,371149.0
56,Maschi,2007,369328.0
56,Femmine,2007,386128.0
57,Maschi,2007,371721.0
57,Femmine,2007,388218.0
58,Maschi,2007,388384.0
58,Femmine,2007,407054.0
59,Maschi,2007,380597.0
59,Femmine,2007,398676.0
6,Maschi,2007,284001.0
6,Femmine,2007,267379.0
60,Maschi,2007,380949.0
60,Femmine,2007,402187.0
61,Maschi,2007,295240.0
61,Femmine,2007,314166.0
62,Maschi,2007,302549.0
62,Femmine,2007,324137.0
63,Maschi,2007,304824.0
63,Femmine,2007,331023.0
64,Maschi,2007,302330.0
64,Femmine,2007,331289.0
65,Maschi,2007,303552.0
65,Femmine,2007,336232.0
66,Maschi,2007,332664.0
66,Femmine,2007,371203.0
67,Maschi,2007,326901.0
67,Femmine,2007,366025.0
68,Maschi,2007,314914.0
68,Femmine,2007,356823.0
69,Maschi,2007,288608.0
69,Femmine,2007,332305.0
7,Maschi,2007,279757.0
7,Femmine,2007,264807.0
70,Maschi,2007,269358.0
70,Femmine,2007,317682.0
71,Maschi,2007,272415.0
71,Femmine,2007,325689.0
72,Maschi,2007,259950.0
72,Femmine,2007,317518.0
73,Maschi,2007,248837.0
73,Femmine,2007,310132.0
74,Maschi,2007,234543.0
74,Femmine,2007,302067.0
75,Maschi,2007,229293.0
75,Femmine,2007,302897.0
76,Maschi,2007,228663.0
76,Femmine,2007,311500.0
77,Maschi,2007,200616.0
77,Femmine,2007,281460.0
78,Maschi,2007,188203.0
78,Femmine,2007,274293.0
79,Maschi,2007,178794.0
79,Femmine,2007,265384.0
8,Maschi,2007,278803.0
8,Femmine,2007,262072.0
80,Maschi,2007,160877.0
80,Femmine,2007,252818.0
81,Maschi,2007,147084.0
81,Femmine,2007,241154.0
82,Maschi,2007,129904.0
82,Femmine,2007,227369.0
83,Maschi,2007,113418.0
83,Femmine,2007,215783.0
84,Maschi,2007,100431.0
84,Femmine,2007,202869.0
85,Maschi,2007,88176.0
85,Femmine,2007,184893.0
86,Maschi,2007,73670.0
86,Femmine,2007,164603.0
87,Maschi,2007,43676.0
87,Femmine,2007,97199.0
88,Maschi,2007,27997.0
88,Femmine,2007,65858.0
89,Maschi,2007,24918.0
89,Femmine,2007,60276.0
9,Maschi,2007,277410.0
9,Femmine,2007,261546.0
90,Maschi,2007,25460.0
90,Femmine,2007,64430.0
91,Maschi,2007,25690.0
91,Femmine,2007,66167.0
92,Maschi,2007,20481.0
92,Femmine,2007,55024.0
93,Maschi,2007,15945.0
93,Femmine,2007,44855.0
94,Maschi,2007,11716.0
94,Femmine,2007,36080.0
95,Maschi,2007,7690.0
95,Femmine,2007,25859.0
96,Maschi,2007,5490.0
96,Femmine,2007,18856.0
97,Maschi,2007,3218.0
97,Femmine,2007,12138.0
98,Maschi,2007,1869.0
98,Femmine,2007,8019.0
99,Maschi,2007,1048.0
99,Femmine,2007,4897.0
0,Maschi,2008,288756.0
0,Femmine,2008,271944.0
1,Maschi,2008,288524.0
1,Femmine,2008,271504.0
10,Maschi,2008,280671.0
10,Femmine,2008,264459.0
11,Maschi,2008,282171.0
11,Femmine,2008,265753.0
12,Maschi,2008,281692.0
12,Femmine,2008,264971.0
13,Maschi,2008,284599.0
13,Femmine,2008,268422.0
14,Maschi,2008,291052.0
14,Femmine,2008,274967.0
15,Maschi,2008,301582.0
15,Femmine,2008,285630.0
16,Maschi,2008,301159.0
16,Femmine,2008,284263.0
17,Maschi,2008,303591.0
17,Femmine,2008,287081.0
18,Maschi,2008,300965.0
18,Femmine,2008,283930.0
19,Maschi,2008,306687.0
19,Femmine,2008,288143.0
2,Maschi,2008,286884.0
2,Femmine,2008,269262.0
20,Maschi,2008,296922.0
20,Femmine,2008,281136.0
21,Maschi,2008,298392.0
21,Femmine,2008,285748.0
22,Maschi,2008,306272.0
22,Femmine,2008,298399.0
23,Maschi,2008,312976.0
23,Femmine,2008,305284.0
24,Maschi,2008,321290.0
24,Femmine,2008,313449.0
25,Maschi,2008,333347.0
25,Femmine,2008,329088.0
26,Maschi,2008,338213.0
26,Femmine,2008,336031.0
27,Maschi,2008,349221.0
27,Femmine,2008,346436.0
28,Maschi,2008,363503.0
28,Femmine,2008,364074.0
29,Maschi,2008,386180.0
29,Femmine,2008,385870.0
3,Maschi,2008,289244.0
3,Femmine,2008,273756.0
30,Maschi,2008,403625.0
30,Femmine,2008,402587.0
31,Maschi,2008,425683.0
31,Femmine,2008,422915.0
32,Maschi,2008,447933.0
32,Femmine,2008,443171.0
33,Maschi,2008,467245.0
33,Femmine,2008,460251.0
34,Maschi,2008,462096.0
34,Femmine,2008,460656.0
35,Maschi,2008,466632.0
35,Femmine,2008,465106.0
36,Maschi,2008,472354.0
36,Femmine,2008,472826.0
37,Maschi,2008,469273.0
37,Femmine,2008,468507.0
38,Maschi,2008,482930.0
38,Femmine,2008,483137.0
39,Maschi,2008,478400.0
39,Femmine,2008,478454.0
4,Maschi,2008,285321.0
4,Femmine,2008,269433.0
40,Maschi,2008,480755.0
40,Femmine,2008,481438.0
41,Maschi,2008,490373.0
41,Femmine,2008,489863.0
42,Maschi,2008,489613.0
42,Femmine,2008,490036.0
43,Maschi,2008,495533.0
43,Femmine,2008,496959.0
44,Maschi,2008,463954.0
44,Femmine,2008,469596.0
45,Maschi,2008,448265.0
45,Femmine,2008,455810.0
46,Maschi,2008,439688.0
46,Femmine,2008,448052.0
47,Maschi,2008,425787.0
47,Femmine,2008,435261.0
48,Maschi,2008,416045.0
48,Femmine,2008,424935.0
49,Maschi,2008,396829.0
49,Femmine,2008,407729.0
5,Maschi,2008,282742.0
5,Femmine,2008,267184.0
50,Maschi,2008,392965.0
50,Femmine,2008,404287.0
51,Maschi,2008,386760.0
51,Femmine,2008,399249.0
52,Maschi,2008,380077.0
52,Femmine,2008,394014.0
53,Maschi,2008,374124.0
53,Femmine,2008,390083.0
54,Maschi,2008,359231.0
54,Femmine,2008,372385.0
55,Maschi,2008,354195.0
55,Femmine,2008,370517.0
56,Maschi,2008,353747.0
56,Femmine,2008,371360.0
57,Maschi,2008,367886.0
57,Femmine,2008,386054.0
58,Maschi,2008,370235.0
58,Femmine,2008,388409.0
59,Maschi,2008,386674.0
59,Femmine,2008,407058.0
6,Maschi,2008,282598.0
6,Femmine,2008,267034.0
60,Maschi,2008,378750.0
60,Femmine,2008,398634.0
61,Maschi,2008,378777.0
61,Femmine,2008,401801.0
62,Maschi,2008,292974.0
62,Femmine,2008,313273.0
63,Maschi,2008,300216.0
63,Femmine,2008,323161.0
64,Maschi,2008,302014.0
64,Femmine,2008,329745.0
65,Maschi,2008,299525.0
65,Femmine,2008,329688.0
66,Maschi,2008,300281.0
66,Femmine,2008,334244.0
67,Maschi,2008,328524.0
67,Femmine,2008,368827.0
68,Maschi,2008,322183.0
68,Femmine,2008,363578.0
69,Maschi,2008,309955.0
69,Femmine,2008,354476.0
7,Maschi,2008,287279.0
7,Femmine,2008,270292.0
70,Maschi,2008,283630.0
70,Femmine,2008,329875.0
71,Maschi,2008,263806.0
71,Femmine,2008,314379.0
72,Maschi,2008,266016.0
72,Femmine,2008,321952.0
73,Maschi,2008,253261.0
73,Femmine,2008,313658.0
74,Maschi,2008,241432.0
74,Femmine,2008,305605.0
75,Maschi,2008,226560.0
75,Femmine,2008,296773.0
76,Maschi,2008,220503.0
76,Femmine,2008,296747.0
77,Maschi,2008,219222.0
77,Femmine,2008,304305.0
78,Maschi,2008,191462.0
78,Femmine,2008,274199.0
79,Maschi,2008,178378.0
79,Femmine,2008,266285.0
8,Maschi,2008,282488.0
8,Femmine,2008,267348.0
80,Maschi,2008,168826.0
80,Femmine,2008,256626.0
81,Maschi,2008,150518.0
81,Femmine,2008,242848.0
82,Maschi,2008,136173.0
82,Femmine,2008,230169.0
83,Maschi,2008,117044.0
83,Femmine,2008,215473.0
84,Maschi,2008,102624.0
84,Femmine,2008,202735.0
85,Maschi,2008,90132.0
85,Femmine,2008,189124.0
86,Maschi,2008,78360.0
86,Femmine,2008,169886.0
87,Maschi,2008,64516.0
87,Femmine,2008,148854.0
88,Maschi,2008,37613.0
88,Femmine,2008,87179.0
89,Maschi,2008,23577.0
89,Femmine,2008,58362.0
9,Maschi,2008,281966.0
9,Femmine,2008,265015.0
90,Maschi,2008,20626.0
90,Femmine,2008,52648.0
91,Maschi,2008,20518.0
91,Femmine,2008,55188.0
92,Maschi,2008,20285.0
92,Femmine,2008,55527.0
93,Maschi,2008,15939.0
93,Femmine,2008,45437.0
94,Maschi,2008,12071.0
94,Femmine,2008,36006.0
95,Maschi,2008,8642.0
95,Femmine,2008,28062.0
96,Maschi,2008,5502.0
96,Femmine,2008,19552.0
97,Maschi,2008,3779.0
97,Femmine,2008,13780.0
98,Maschi,2008,2136.0
98,Femmine,2008,8735.0
99,Maschi,2008,1196.0
99,Femmine,2008,5447.0
0,Maschi,2009,293072.0
0,Femmine,2009,277719.0
1,Maschi,2009,289814.0
1,Femmine,2009,273207.0
10,Maschi,2009,285051.0
10,Femmine,2009,267642.0
11,Maschi,2009,283706.0
11,Femmine,2009,267301.0
12,Maschi,2009,285188.0
12,Femmine,2009,268183.0
13,Maschi,2009,284612.0
13,Femmine,2009,267326.0
14,Maschi,2009,287739.0
14,Femmine,2009,270945.0
15,Maschi,2009,294126.0
15,Femmine,2009,277490.0
16,Maschi,2009,304613.0
16,Femmine,2009,288086.0
17,Maschi,2009,304083.0
17,Femmine,2009,286492.0
18,Maschi,2009,307832.0
18,Femmine,2009,290183.0
19,Maschi,2009,305747.0
19,Femmine,2009,288569.0
2,Maschi,2009,289944.0
2,Femmine,2009,272696.0
20,Maschi,2009,311275.0
20,Femmine,2009,294037.0
21,Maschi,2009,302270.0
21,Femmine,2009,288167.0
22,Maschi,2009,303779.0
22,Femmine,2009,292740.0
23,Maschi,2009,312198.0
23,Femmine,2009,305944.0
24,Maschi,2009,319389.0
24,Femmine,2009,313318.0
25,Maschi,2009,327373.0
25,Femmine,2009,321096.0
26,Maschi,2009,338931.0
26,Femmine,2009,336787.0
27,Maschi,2009,343501.0
27,Femmine,2009,343127.0
28,Maschi,2009,354598.0
28,Femmine,2009,354893.0
29,Maschi,2009,368829.0
29,Femmine,2009,370944.0
3,Maschi,2009,288619.0
3,Femmine,2009,270574.0
30,Maschi,2009,392519.0
30,Femmine,2009,393133.0
31,Maschi,2009,408717.0
31,Femmine,2009,407674.0
32,Maschi,2009,429624.0
32,Femmine,2009,425910.0
33,Maschi,2009,450765.0
33,Femmine,2009,446335.0
34,Maschi,2009,467613.0
34,Femmine,2009,466356.0
35,Maschi,2009,463724.0
35,Femmine,2009,465006.0
36,Maschi,2009,470520.0
36,Femmine,2009,469704.0
37,Maschi,2009,475456.0
37,Femmine,2009,476920.0
38,Maschi,2009,471977.0
38,Femmine,2009,472621.0
39,Maschi,2009,485635.0
39,Femmine,2009,487118.0
4,Maschi,2009,290529.0
4,Femmine,2009,274598.0
40,Maschi,2009,481082.0
40,Femmine,2009,482952.0
41,Maschi,2009,483131.0
41,Femmine,2009,486025.0
42,Maschi,2009,491825.0
42,Femmine,2009,493135.0
43,Maschi,2009,491003.0
43,Femmine,2009,493334.0
44,Maschi,2009,496971.0
44,Femmine,2009,500571.0
45,Maschi,2009,464929.0
45,Femmine,2009,472798.0
46,Maschi,2009,448893.0
46,Femmine,2009,458766.0
47,Maschi,2009,440118.0
47,Femmine,2009,450822.0
48,Maschi,2009,426319.0
48,Femmine,2009,438019.0
49,Maschi,2009,416395.0
49,Femmine,2009,427813.0
5,Maschi,2009,287063.0
5,Femmine,2009,270900.0
50,Maschi,2009,397045.0
50,Femmine,2009,410535.0
51,Maschi,2009,393165.0
51,Femmine,2009,407180.0
52,Maschi,2009,386619.0
52,Femmine,2009,401415.0
53,Maschi,2009,379743.0
53,Femmine,2009,395775.0
54,Maschi,2009,373443.0
54,Femmine,2009,391588.0
55,Maschi,2009,358474.0
55,Femmine,2009,373597.0
56,Maschi,2009,353028.0
56,Femmine,2009,371103.0
57,Maschi,2009,352273.0
57,Femmine,2009,371332.0
58,Maschi,2009,366470.0
58,Femmine,2009,385951.0
59,Maschi,2009,368587.0
59,Femmine,2009,388570.0
6,Maschi,2009,284550.0
6,Femmine,2009,268736.0
60,Maschi,2009,384666.0
60,Femmine,2009,407209.0
61,Maschi,2009,376669.0
61,Femmine,2009,398578.0
62,Maschi,2009,376473.0
62,Femmine,2009,401281.0
63,Maschi,2009,290749.0
63,Femmine,2009,312377.0
64,Maschi,2009,297684.0
64,Femmine,2009,322370.0
65,Maschi,2009,299221.0
65,Femmine,2009,328561.0
66,Maschi,2009,296414.0
66,Femmine,2009,328237.0
67,Maschi,2009,296493.0
67,Femmine,2009,332433.0
68,Maschi,2009,324201.0
68,Femmine,2009,366469.0
69,Maschi,2009,317252.0
69,Femmine,2009,361096.0
7,Maschi,2009,285368.0
7,Femmine,2009,269411.0
70,Maschi,2009,304583.0
70,Femmine,2009,352068.0
71,Maschi,2009,278351.0
71,Femmine,2009,327317.0
72,Maschi,2009,257907.0
72,Femmine,2009,311009.0
73,Maschi,2009,259341.0
73,Femmine,2009,318016.0
74,Maschi,2009,246093.0
74,Femmine,2009,309203.0
75,Maschi,2009,233671.0
75,Femmine,2009,300445.0
76,Maschi,2009,218239.0
76,Femmine,2009,291121.0
77,Maschi,2009,211311.0
77,Femmine,2009,289745.0
78,Maschi,2009,209334.0
78,Femmine,2009,296385.0
79,Maschi,2009,181457.0
79,Femmine,2009,266101.0
8,Maschi,2009,290042.0
8,Femmine,2009,272701.0
80,Maschi,2009,167825.0
80,Femmine,2009,257247.0
81,Maschi,2009,157723.0
81,Femmine,2009,246769.0
82,Maschi,2009,139637.0
82,Femmine,2009,231758.0
83,Maschi,2009,122388.0
83,Femmine,2009,217665.0
84,Maschi,2009,105589.0
84,Femmine,2009,202168.0
85,Maschi,2009,92900.0
85,Femmine,2009,188729.0
86,Maschi,2009,79806.0
86,Femmine,2009,174564.0
87,Maschi,2009,68713.0
87,Femmine,2009,153863.0
88,Maschi,2009,55639.0
88,Femmine,2009,132046.0
89,Maschi,2009,31743.0
89,Femmine,2009,76933.0
9,Maschi,2009,285047.0
9,Femmine,2009,269448.0
90,Maschi,2009,19486.0
90,Femmine,2009,50723.0
91,Maschi,2009,16651.0
91,Femmine,2009,44873.0
92,Maschi,2009,16225.0
92,Femmine,2009,46367.0
93,Maschi,2009,15640.0
93,Femmine,2009,45585.0
94,Maschi,2009,11878.0
94,Femmine,2009,36675.0
95,Maschi,2009,8808.0
95,Femmine,2009,28132.0
96,Maschi,2009,6057.0
96,Femmine,2009,21233.0
97,Maschi,2009,3764.0
97,Femmine,2009,14415.0
98,Maschi,2009,2499.0
98,Femmine,2009,9850.0
99,Maschi,2009,1413.0
99,Femmine,2009,6056.0
0,Maschi,2010,289377.0
0,Femmine,2010,272945.0
1,Maschi,2010,292642.0
1,Femmine,2010,277321.0
10,Maschi,2010,287074.0
10,Femmine,2010,271122.0
11,Maschi,2010,287660.0
11,Femmine,2010,269801.0
12,Maschi,2010,286343.0
12,Femmine,2010,269437.0
13,Maschi,2010,287533.0
13,Femmine,2010,270100.0
14,Maschi,2010,287118.0
14,Femmine,2010,269237.0
15,Maschi,2010,290499.0
15,Femmine,2010,273040.0
16,Maschi,2010,296991.0
16,Femmine,2010,279655.0
17,Maschi,2010,307701.0
17,Femmine,2010,290241.0
18,Maschi,2010,308168.0
18,Femmine,2010,288974.0
19,Maschi,2010,311855.0
19,Femmine,2010,294029.0
2,Maschi,2010,290510.0
2,Femmine,2010,273807.0
20,Maschi,2010,309326.0
20,Femmine,2010,293154.0
21,Maschi,2010,314703.0
21,Femmine,2010,299503.0
22,Maschi,2010,306044.0
22,Femmine,2010,294223.0
23,Maschi,2010,307650.0
23,Femmine,2010,298617.0
24,Maschi,2010,316142.0
24,Femmine,2010,312002.0
25,Maschi,2010,323523.0
25,Femmine,2010,319476.0
26,Maschi,2010,331355.0
26,Femmine,2010,326861.0
27,Maschi,2010,342322.0
27,Femmine,2010,341941.0
28,Maschi,2010,346191.0
28,Femmine,2010,348499.0
29,Maschi,2010,357640.0
29,Femmine,2010,358789.0
3,Maschi,2010,290910.0
3,Femmine,2010,273626.0
30,Maschi,2010,371641.0
30,Femmine,2010,374959.0
31,Maschi,2010,394633.0
31,Femmine,2010,396477.0
32,Maschi,2010,410191.0
32,Femmine,2010,409155.0
33,Maschi,2010,430306.0
33,Femmine,2010,427759.0
34,Maschi,2010,449387.0
34,Femmine,2010,449988.0
35,Maschi,2010,467616.0
35,Femmine,2010,469274.0
36,Maschi,2010,465586.0
36,Femmine,2010,468143.0
37,Maschi,2010,471824.0
37,Femmine,2010,472505.0
38,Maschi,2010,476070.0
38,Femmine,2010,479630.0
39,Maschi,2010,473009.0
39,Femmine,2010,475282.0
4,Maschi,2010,289723.0
4,Femmine,2010,271176.0
40,Maschi,2010,486346.0
40,Femmine,2010,489586.0
41,Maschi,2010,482058.0
41,Femmine,2010,486062.0
42,Maschi,2010,483954.0
42,Femmine,2010,489262.0
43,Maschi,2010,491911.0
43,Femmine,2010,495515.0
44,Maschi,2010,491048.0
44,Femmine,2010,495552.0
45,Maschi,2010,497244.0
45,Femmine,2010,503045.0
46,Maschi,2010,464886.0
46,Femmine,2010,474752.0
47,Maschi,2010,448706.0
47,Femmine,2010,460538.0
48,Maschi,2010,439708.0
48,Femmine,2010,452596.0
49,Maschi,2010,425889.0
49,Femmine,2010,439569.0
5,Maschi,2010,291180.0
5,Femmine,2010,275231.0
50,Maschi,2010,415954.0
50,Femmine,2010,429559.0
51,Maschi,2010,396499.0
51,Femmine,2010,412359.0
52,Maschi,2010,392751.0
52,Femmine,2010,409143.0
53,Maschi,2010,385779.0
53,Femmine,2010,402734.0
54,Maschi,2010,378780.0
54,Femmine,2010,396767.0
55,Maschi,2010,372378.0
55,Femmine,2010,392427.0
56,Maschi,2010,357278.0
56,Femmine,2010,374195.0
57,Maschi,2010,351302.0
57,Femmine,2010,371019.0
58,Maschi,2010,350622.0
58,Femmine,2010,371003.0
59,Maschi,2010,364549.0
59,Femmine,2010,385444.0
6,Maschi,2010,288196.0
6,Femmine,2010,271852.0
60,Maschi,2010,366604.0
60,Femmine,2010,388245.0
61,Maschi,2010,382337.0
61,Femmine,2010,406834.0
62,Maschi,2010,374164.0
62,Femmine,2010,398165.0
63,Maschi,2010,373839.0
63,Femmine,2010,400469.0
64,Maschi,2010,287995.0
64,Femmine,2010,311253.0
65,Maschi,2010,294812.0
65,Femmine,2010,321074.0
66,Maschi,2010,296051.0
66,Femmine,2010,327098.0
67,Maschi,2010,292785.0
67,Femmine,2010,326368.0
68,Maschi,2010,292233.0
68,Femmine,2010,330172.0
69,Maschi,2010,319144.0
69,Femmine,2010,363683.0
7,Maschi,2010,285727.0
7,Femmine,2010,269760.0
70,Maschi,2010,311724.0
70,Femmine,2010,358198.0
71,Maschi,2010,298766.0
71,Femmine,2010,349080.0
72,Maschi,2010,272553.0
72,Femmine,2010,323938.0
73,Maschi,2010,251240.0
73,Femmine,2010,306987.0
74,Maschi,2010,252049.0
74,Femmine,2010,313406.0
75,Maschi,2010,238282.0
75,Femmine,2010,304193.0
76,Maschi,2010,225328.0
76,Femmine,2010,294627.0
77,Maschi,2010,209318.0
77,Femmine,2010,284433.0
78,Maschi,2010,201448.0
78,Femmine,2010,282067.0
79,Maschi,2010,198693.0
79,Femmine,2010,287443.0
8,Maschi,2010,287562.0
8,Femmine,2010,271143.0
80,Maschi,2010,171202.0
80,Femmine,2010,257051.0
81,Maschi,2010,156783.0
81,Femmine,2010,247272.0
82,Maschi,2010,146611.0
82,Femmine,2010,235851.0
83,Maschi,2010,125872.0
83,Femmine,2010,219844.0
84,Maschi,2010,110219.0
84,Femmine,2010,204448.0
85,Maschi,2010,95379.0
85,Femmine,2010,188080.0
86,Maschi,2010,83358.0
86,Femmine,2010,173747.0
87,Maschi,2010,70011.0
87,Femmine,2010,158391.0
88,Maschi,2010,59444.0
88,Femmine,2010,136290.0
89,Maschi,2010,47648.0
89,Femmine,2010,117639.0
9,Maschi,2010,292548.0
9,Femmine,2010,274644.0
90,Maschi,2010,26278.0
90,Femmine,2010,66724.0
91,Maschi,2010,15826.0
91,Femmine,2010,43240.0
92,Maschi,2010,13105.0
92,Femmine,2010,37600.0
93,Maschi,2010,12546.0
93,Femmine,2010,37960.0
94,Maschi,2010,11813.0
94,Femmine,2010,37162.0
95,Maschi,2010,8798.0
95,Femmine,2010,29293.0
96,Maschi,2010,6281.0
96,Femmine,2010,21805.0
97,Maschi,2010,4264.0
97,Femmine,2010,15939.0
98,Maschi,2010,2539.0
98,Femmine,2010,10438.0
99,Maschi,2010,1616.0
99,Femmine,2010,6931.0
0,Maschi,2011,284926.0
0,Femmine,2011,268292.0
1,Maschi,2011,288996.0
1,Femmine,2011,272698.0
10,Maschi,2011,294729.0
10,Femmine,2011,276367.0
11,Maschi,2011,288823.0
11,Femmine,2011,272376.0
12,Maschi,2011,289857.0
12,Femmine,2011,271634.0
13,Maschi,2011,288632.0
13,Femmine,2011,271318.0
14,Maschi,2011,289631.0
14,Femmine,2011,271761.0
15,Maschi,2011,289271.0
15,Femmine,2011,270967.0
16,Maschi,2011,293035.0
16,Femmine,2011,274888.0
17,Maschi,2011,299729.0
17,Femmine,2011,281501.0
18,Maschi,2011,311417.0
18,Femmine,2011,292707.0
19,Maschi,2011,311455.0
19,Femmine,2011,292408.0
2,Maschi,2011,292330.0
2,Femmine,2011,276734.0
20,Maschi,2011,314447.0
20,Femmine,2011,298129.0
21,Maschi,2011,312378.0
21,Femmine,2011,298164.0
22,Maschi,2011,318409.0
22,Femmine,2011,305411.0
23,Maschi,2011,310614.0
23,Femmine,2011,300985.0
24,Maschi,2011,311672.0
24,Femmine,2011,304822.0
25,Maschi,2011,320881.0
25,Femmine,2011,318319.0
26,Maschi,2011,328163.0
26,Femmine,2011,325924.0
27,Maschi,2011,335702.0
27,Femmine,2011,332502.0
28,Maschi,2011,346365.0
28,Femmine,2011,347581.0
29,Maschi,2011,349372.0
29,Femmine,2011,352563.0
3,Maschi,2011,291096.0
3,Femmine,2011,274123.0
30,Maschi,2011,361153.0
30,Femmine,2011,362433.0
31,Maschi,2011,373974.0
31,Femmine,2011,377856.0
32,Maschi,2011,396521.0
32,Femmine,2011,398293.0
33,Maschi,2011,411439.0
33,Femmine,2011,411244.0
34,Maschi,2011,430001.0
34,Femmine,2011,431702.0
35,Maschi,2011,449630.0
35,Femmine,2011,452898.0
36,Maschi,2011,469717.0
