id,Età,Celibi,Coniugati,Divorziati,Vedovi,Uniti civilmente,Maschi già in unione civile (per scioglimento unione),Maschi già in unione civile (per decesso del partner),Totale maschi,Nubili,Coniugate,Divorziate,Vedove,Unite civilmente,Femmine già in unione civile (per scioglimento unione),Femmine già in unione civile (per decesso del partner),Totale femmine,Totale
16,18,7334,1,0,0,0,0,0,7335,6758,5,0,0,0,0,0,6763,14098
16,19,7604,0,0,0,0,0,0,7604,6683,14,0,0,0,0,0,6697,14301
16,20,7356,3,0,0,0,0,0,7359,6649,60,0,0,0,0,0,6709,14068
16,21,7540,11,0,0,0,0,0,7551,6572,84,1,0,0,0,0,6657,14208
16,22,7386,20,2,0,0,0,0,7408,6557,148,5,0,0,0,0,6710,14118
16,23,7834,61,4,1,2,0,0,7902,6648,246,7,0,1,0,0,6902,14804
16,24,7690,112,3,0,1,0,0,7806,6524,306,12,2,0,0,0,6844,14650
16,25,7892,137,5,1,2,0,0,8037,6374,486,8,0,1,1,0,6870,14907
16,26,7558,224,7,1,1,0,0,7791,6146,661,20,1,2,0,0,6830,14621
16,27,7422,331,13,0,2,0,0,7768,5879,860,25,1,2,0,0,6767,14535
16,28,7230,482,14,0,4,0,0,7730,5773,1044,24,0,7,0,0,6848,14578
16,29,6944,625,6,1,1,1,0,7578,5449,1285,35,2,4,0,0,6775,14353
16,30,6783,803,18,0,2,0,0,7606,5325,1666,35,1,6,1,0,7034,14640
16,31,6817,1135,32,2,3,0,0,7989,5042,2097,68,6,4,1,0,7218,15207
16,32,6393,1454,28,3,10,0,0,7888,4706,2417,87,7,6,0,0,7223,15111
16,33,6240,1722,43,5,4,0,0,8014,4622,2763,108,7,11,0,0,7511,15525
16,34,5695,2098,45,5,5,0,0,7848,4230,3125,137,13,8,0,0,7513,15361
16,35,5559,2355,74,5,8,0,0,8001,4076,3553,164,13,11,0,0,7817,15818
16,36,5197,2630,87,4,2,0,0,7920,3655,3803,169,23,14,1,1,7666,15586
16,37,4975,3046,120,7,3,0,0,8151,3595,4045,243,36,8,0,0,7927,16078
16,38,4832,3199,144,11,9,1,0,8196,3610,4310,285,43,6,1,1,8256,16452
16,39,4587,3661,157,11,11,0,0,8427,3323,4634,298,38,9,0,0,8302,16729
16,40,4472,3968,204,5,11,0,0,8660,3247,4976,352,46,12,1,0,8634,17294
16,41,4534,4280,229,5,5,0,1,9054,3222,5174,434,50,10,1,0,8891,17945
16,42,4312,4439,265,26,11,0,0,9053,3020,5401,468,72,9,1,0,8971,18024
16,43,4290,4869,291,21,9,0,0,9480,2955,5783,543,89,11,0,0,9381,18861
16,44,4131,5126,369,49,8,0,0,9683,2884,6201,633,125,8,1,0,9852,19535
16,45,4261,5636,455,28,17,0,0,10397,2959,6503,741,126,7,0,0,10336,20733
16,46,4157,5816,495,34,6,1,0,10509,2980,6980,738,119,7,0,0,10824,21333
16,47,4088,6250,573,43,14,2,0,10970,2758,7208,788,187,8,1,0,10950,21920
16,48,4045,6744,548,48,11,0,0,11396,2804,7774,899,162,11,1,0,11651,23047
16,49,4012,7094,645,51,15,0,0,11817,2727,7822,1016,204,6,0,0,11775,23592
16,50,3719,7078,671,43,7,1,0,11519,2570,7927,973,250,8,0,0,11728,23247
16,51,3571,7242,759,56,13,1,0,11642,2331,8133,1050,241,3,0,1,11759,23401
16,52,3400,7630,798,68,8,0,0,11904,2278,8527,1127,296,4,0,0,12232,24136
16,53,3101,7615,821,64,13,0,0,11614,1982,8255,1112,378,3,0,0,11730,23344
16,54,2988,7795,906,87,14,1,1,11792,2068,8762,1176,379,5,0,0,12390,24182
16,55,2679,8145,837,98,8,0,0,11767,1874,8601,1166,465,2,0,0,12108,23875
16,56,2522,8115,907,109,13,0,0,11666,1755,8751,1179,487,2,0,0,12174,23840
16,57,2394,8292,965,136,11,1,0,11799,1632,8931,1097,545,1,0,0,12206,24005
16,58,2113,8572,931,146,12,0,0,11774,1552,8736,1175,587,5,0,1,12056,23830
16,59,2108,8841,1012,138,8,0,0,12107,1450,9266,1096,685,3,0,0,12500,24607
16,60,1804,8376,905,167,10,0,0,11262,1289,8807,1068,697,6,0,0,11867,23129
16,61,1568,8291,862,184,6,0,0,10911,1172,8181,983,754,2,0,0,11092,22003
16,62,1469,8315,834,213,13,0,0,10844,1166,8219,1003,909,3,0,0,11300,22144
16,63,1379,7978,766,236,9,0,0,10368,1057,8105,822,981,0,0,0,10965,21333
16,64,1253,7782,688,214,9,0,0,9946,953,7953,764,1054,2,0,0,10726,20672
16,65,1132,7583,676,260,6,0,0,9657,863,7579,766,1129,2,1,0,10340,19997
16,66,1033,7363,597,287,6,0,0,9286,792,7421,759,1268,2,0,0,10242,19528
16,67,984,7450,526,316,6,0,1,9283,767,7377,675,1493,0,0,0,10312,19595
16,68,851,7093,505,373,5,0,0,8827,677,7025,612,1574,1,0,0,9889,18716
16,69,821,6982,442,369,3,0,0,8617,613,6681,539,1534,1,0,0,9368,17985
16,70,706,6762,411,398,4,0,0,8281,555,6459,488,1679,2,0,0,9183,17464
16,71,690,6730,404,449,4,0,0,8277,514,6120,467,1881,2,0,0,8984,17261
16,72,648,6723,359,427,6,0,0,8163,505,6129,392,2078,0,0,0,9104,17267
16,73,598,6815,336,512,3,0,0,8264,472,6080,412,2285,1,0,0,9250,17514
16,74,584,6501,296,514,0,0,0,7895,427,5677,357,2456,1,0,0,8918,16813
16,75,551,6630,233,587,2,0,0,8003,445,5645,279,2785,0,0,0,9154,17157
16,76,517,6246,258,597,3,0,0,7621,376,5087,307,3009,0,0,0,8779,16400
16,77,487,5864,217,717,3,0,0,7288,388,4950,297,3177,0,0,1,8813,16101
16,78,364,4774,178,620,3,0,0,5939,302,3627,233,2918,0,0,0,7080,13019
16,79,356,4447,130,580,0,0,0,5513,276,3366,190,3061,1,0,0,6894,12407
16,80,332,4541,126,660,1,0,0,5660,313,3213,141,3432,0,0,0,7099,12759
16,81,338,4012,99,667,3,0,1,5120,283,2687,129,3540,0,0,0,6639,11759
16,82,314,3797,85,644,2,0,0,4842,313,2472,114,3720,0,0,0,6619,11461
16,83,295,4089,80,770,0,0,0,5234,315,2515,133,4388,0,0,0,7351,12585
16,84,311,3921,73,844,1,0,0,5150,302,2167,95,4634,0,0,0,7198,12348
16,85,290,3464,64,903,0,0,0,4721,309,1758,92,4870,0,0,0,7029,11750
16,86,237,2964,46,777,0,0,0,4024,234,1309,55,4280,0,0,0,5878,9902
16,87,152,2335,31,693,0,0,0,3211,235,944,52,4019,0,0,0,5250,8461
16,88,164,2052,24,740,0,0,0,2980,224,753,52,4033,0,0,0,5062,8042
16,89,136,1651,19,684,0,0,0,2490,173,531,38,3585,0,0,0,4327,6817
16,90,87,1264,25,603,0,0,0,1979,175,356,38,3226,0,0,0,3795,5774
16,91,84,892,8,499,0,0,0,1483,174,230,21,2653,0,0,0,3078,4561
16,92,51,716,11,461,0,0,0,1239,147,177,21,2466,0,0,0,2811,4050
16,93,31,522,8,348,0,0,0,909,108,110,12,2071,0,0,0,2301,3210
16,94,37,326,3,291,0,0,0,657,88,64,11,1510,0,0,0,1673,2330
16,95,25,259,1,216,0,0,0,501,90,38,7,1159,0,0,0,1294,1795
16,96,7,135,1,190,0,0,0,333,68,29,6,932,0,0,0,1035,1368
16,97,7,64,1,106,0,0,0,178,58,20,3,688,0,0,0,769,947
16,98,7,45,0,73,0,0,0,125,42,12,3,470,0,0,0,527,652
16,99,3,24,1,49,0,0,0,77,22,5,2,312,0,0,0,341,418
16,100,1,26,1,62,0,0,0,90,45,5,4,482,0,0,0,536,626
16,999,348615,333461,23813,19612,392,9,4,725906,288550,337208,31936,98878,251,12,5,756840,1482746
17,0,17785,0,0,0,0,0,0,17785,16785,0,0,0,0,0,0,16785,34570
17,1,18973,0,0,0,0,0,0,18973,17964,0,0,0,0,0,0,17964,36937
17,2,19792,0,0,0,0,0,0,19792,18836,0,0,0,0,0,0,18836,38628
17,3,20037,0,0,0,0,0,0,20037,19189,0,0,0,0,0,0,19189,39226
17,4,21236,0,0,0,0,0,0,21236,19951,0,0,0,0,0,0,19951,41187
17,5,22487,0,0,0,0,0,0,22487,21312,0,0,0,0,0,0,21312,43799
17,6,23511,0,0,0,0,0,0,23511,22111,0,0,0,0,0,0,22111,45622
17,7,24540,0,0,0,0,0,0,24540,23283,0,0,0,0,0,0,23283,47823
17,8,24933,0,0,0,0,0,0,24933,24066,0,0,0,0,0,0,24066,48999
17,9,26255,0,0,0,0,0,0,26255,24518,0,0,0,0,0,0,24518,50773
17,10,26451,0,0,0,0,0,0,26451,24961,0,0,0,0,0,0,24961,51412
17,11,27895,0,0,0,0,0,0,27895,26487,0,0,0,0,0,0,26487,54382
17,12,28054,0,0,0,0,0,0,28054,26518,0,0,0,0,0,0,26518,54572
17,13,28746,0,0,0,0,0,0,28746,27012,0,0,0,0,0,0,27012,55758
17,14,28933,0,0,0,0,0,0,28933,26982,0,0,0,0,0,0,26982,55915
17,15,28889,0,0,0,0,0,0,28889,27669,0,0,0,0,0,0,27669,56558
17,16,29268,0,0,0,0,0,0,29268,27329,2,0,0,0,0,0,27331,56599
17,17,29064,1,1,0,0,0,0,29066,27357,0,0,0,0,0,0,27357,56423
17,18,28479,1,1,0,0,0,0,28481,26419,6,0,0,1,0,0,26426,54907
17,19,28858,2,0,1,0,0,0,28861,26650,34,0,0,0,0,0,26684,55545
17,20,28125,9,1,0,0,0,0,28135,26013,100,1,0,0,0,0,26114,54249
17,21,27667,25,0,0,0,0,0,27692,25500,150,0,1,0,0,0,25651,53343
17,22,27906,49,9,0,1,0,0,27965,25406,312,5,0,1,0,0,25724,53689
17,23,28575,100,7,0,3,0,0,28685,25549,473,13,1,2,0,0,26038,54723
17,24,28113,199,11,0,4,0,0,28327,25001,701,11,2,7,0,0,25722,54049
17,25,28732,340,16,0,6,0,0,29094,24961,1109,25,1,8,0,0,26104,55198
17,26,28246,598,14,1,9,0,0,28868,24471,1685,20,2,7,0,0,26185,55053
17,27,28243,879,20,0,9,0,0,29151,24288,2317,28,4,10,2,0,26649,55800
17,28,28298,1369,25,0,14,2,0,29708,23609,3155,62,4,17,4,0,26851,56559
17,29,27746,2016,42,3,30,0,0,29837,23111,4381,90,12,31,1,0,27626,57463
17,30,27135,2714,55,4,18,3,0,29929,22737,5588,128,11,32,5,0,28501,58430
17,31,27623,3854,60,7,32,1,0,31577,22487,7301,182,19,35,4,0,30028,61605
17,32,25813,5128,101,10,46,2,0,31100,21140,8537,221,26,38,3,0,29965,61065
17,33,25928,6281,135,14,46,6,0,32410,20446,10240,304,42,43,4,0,31079,63489
17,34,24216,7719,188,11,53,0,0,32187,19082,11736,382,41,46,2,0,31289,63476
17,35,23577,9378,232,27,74,1,0,33289,18413,13410,535,63,75,7,1,32504,65793
17,36,22088,10348,276,17,81,0,0,32810,17315,14587,566,67,64,8,0,32607,65417
17,37,20749,11733,330,30,63,3,0,32908,16088,15418,800,116,55,6,0,32483,65391
17,38,20427,13277,446,32,85,4,0,34271,15698,17196,871,135,65,4,0,33969,68240
17,39,19719,15046,527,41,74,1,1,35409,15294,18281,1090,161,68,5,0,34899,70308
17,40,18928,16374,655,49,88,5,0,36099,14675,19542,1187,177,62,1,0,35644,71743
17,41,18363,18000,787,51,104,5,0,37310,14599,21140,1349,213,86,2,0,37389,74699
17,42,17495,18716,863,90,79,3,0,37246,13975,21975,1588,302,68,1,0,37909,75155
17,43,16850,19882,962,94,80,2,0,37870,13466,22824,1755,337,44,4,0,38430,76300
17,44,16474,21017,1239,108,112,3,0,38953,13299,23953,2158,421,65,4,0,39900,78853
17,45,16724,22583,1377,119,83,3,0,40889,13307,25890,2339,473,53,1,0,42063,82952
17,46,16424,23413,1530,121,94,0,0,41582,12767,26771,2660,522,63,2,0,42785,84367
17,47,15883,25121,1753,144,92,3,1,42997,12957,28427,2843,635,55,2,0,44919,87916
17,48,16105,26773,2005,205,109,2,0,45199,12961,30295,3270,708,56,1,0,47291,92490
17,49,16071,28045,2261,188,107,4,3,46679,12803,32116,3623,844,69,2,0,49457,96136
17,50,14806,28856,2530,218,113,1,1,46525,12221,32262,3814,934,48,1,0,49280,95805
17,51,14155,29809,2621,255,110,2,1,46953,11340,33353,4049,1066,47,2,2,49859,96812
17,52,13183,30428,2836,272,113,1,2,46835,10609,33676,4364,1227,50,2,0,49928,96763
17,53,12304,31028,2888,330,112,0,2,46664,9837,33608,4579,1418,49,2,0,49493,96157
17,54,11576,31884,3174,366,96,1,2,47099,9532,34455,4795,1591,43,0,0,50416,97515
17,55,10736,31839,3226,430,110,3,2,46346,8884,34191,4821,1787,40,4,0,49727,96073
17,56,9850,32415,3409,457,116,4,1,46252,8536,34444,5107,1947,32,1,0,50067,96319
17,57,9332,33175,3640,560,121,0,0,46828,7903,34546,5017,2208,26,2,0,49702,96530
17,58,8533,33634,3695,562,115,0,1,46540,7523,34447,5066,2420,45,1,1,49503,96043
17,59,8056,34390,3678,688,115,0,2,46929,7017,35325,5184,2872,42,2,3,50445,97374
17,60,6776,32501,3469,756,98,4,1,43605,6206,33194,4828,3022,36,3,1,47290,90895
17,61,5981,31353,3412,721,71,2,1,41541,5757,31523,4516,3247,32,1,1,45077,86618
17,62,5339,30725,3125,838,82,0,2,40111,5245,30665,4162,3647,28,1,1,43749,83860
17,63,4822,29405,2818,950,82,1,1,38079,4790,29078,4045,4053,30,1,1,41998,80077
17,64,4334,28411,2688,953,67,1,1,36455,4441,28042,3820,4184,18,1,0,40506,76961
17,65,3771,27193,2511,1008,74,1,3,34561,4063,26549,3614,4476,20,0,0,38722,73283
17,66,3601,26609,2366,1033,59,0,1,33669,3802,26008,3262,4949,23,0,0,38044,71713
17,67,3247,26149,2211,1193,44,1,1,32846,3277,24973,3164,5305,21,0,1,36741,69587
17,68,2856,25856,2001,1253,34,0,0,32000,3297,24356,2869,5626,8,0,0,36156,68156
17,69,2505,25049,1936,1392,39,0,1,30922,3097,23405,2776,6270,7,0,0,35555,66477
17,70,2360,23416,1646,1424,30,0,0,28876,2832,21802,2385,6257,10,0,0,33286,62162
17,71,2015,22729,1536,1483,29,0,1,27793,2600,20642,2370,6733,12,0,0,32357,60150
17,72,1969,22127,1434,1523,34,1,1,27089,2425,19898,2241,7400,16,0,0,31980,59069
17,73,1792,22574,1347,1759,33,2,0,27507,2363,19777,2205,8172,7,0,0,32524,60031
17,74,1622,22095,1320,2013,25,0,2,27077,2297,19108,1994,8903,7,0,0,32309,59386
17,75,1620,22711,1172,2255,23,0,1,27782,2348,19432,1923,10197,9,0,0,33909,61691
17,76,1467,22158,1112,2462,24,0,0,27223,2151,18108,1797,10938,7,0,0,33001,60224
17,77,1349,20551,959,2469,16,0,0,25344,2066,16653,1741,11548,6,0,0,32014,57358
17,78,980,15342,697,2111,11,0,0,19141,1681,12178,1285,9609,4,0,1,24758,43899
17,79,931,14807,676,2305,13,0,2,18734,1661,11163,1188,10321,3,0,2,24338,43072
17,80,900,14758,603,2385,13,0,0,18659,1674,10984,1166,11379,2,0,0,25205,43864
17,81,833,13482,544,2538,16,0,1,17414,1571,9630,1031,11701,3,0,1,23937,41351
17,82,748,12979,456,2690,12,0,0,16885,1571,8753,935,12320,4,0,1,23584,40469
17,83,758,13045,435,3143,16,0,0,17397,1727,8480,908,14159,1,0,0,25275,42672
17,84,637,11809,340,3056,5,0,0,15847,1521,7090,734,13988,1,0,0,23334,39181
17,85,530,10279,299,2860,6,0,0,13974,1373,5844,667,13658,1,0,0,21543,35517
17,86,455,8373,239,2824,4,0,0,11895,1279,4419,504,12706,1,0,0,18909,30804
17,87,356,6774,200,2530,6,0,0,9866,1113,3433,452,11468,0,0,0,16466,26332
17,88,332,5984,164,2524,3,0,1,9008,1024,2686,348,11136,0,0,0,15194,24202
17,89,277,4637,120,2238,4,0,0,7276,930,1963,284,10166,0,0,0,13343,20619
17,90,194,3579,84,1891,1,0,1,5750,750,1414,218,8851,0,0,0,11233,16983
17,91,142,2742,60,1628,1,1,0,4574,677,1052,169,7450,0,0,0,9348,13922
17,92,127,2020,42,1498,0,0,0,3687,588,687,145,6506,0,0,0,7926,11613
17,93,96,1537,23,1272,0,0,0,2928,541,541,109,5792,0,0,0,6983,9911
17,94,78,929,15,947,0,0,0,1969,355,308,100,4197,0,0,0,4960,6929
17,95,55,605,10,631,0,0,0,1301,335,191,52,3192,0,0,0,3770,5071
17,96,45,372,4,488,1,0,0,910,213,121,33,2518,0,0,0,2885,3795
17,97,24,251,8,339,0,0,0,622,168,70,29,1775,0,0,0,2042,2664
17,98,13,122,1,211,0,0,0,347,134,66,33,1248,0,0,0,1481,1828
17,99,9,89,3,173,0,0,0,274,126,48,13,884,0,0,0,1071,1345
17,100,41,96,6,241,0,0,0,384,179,73,29,1362,0,0,0,1643,2027
17,999,1370947,1234671,89718,71513,3693,79,41,2770662,1224467,1254366,139046,324123,1965,99,17,2944083,5714745
18,0,3950,0,0,0,0,0,0,3950,3631,0,0,0,0,0,0,3631,7581
18,1,4193,0,0,0,0,0,0,4193,3870,0,0,0,0,0,0,3870,8063
18,2,4256,0,0,0,0,0,0,4256,4135,0,0,0,0,0,0,4135,8391
18,3,4412,0,0,0,0,0,0,4412,4135,0,0,0,0,0,0,4135,8547
18,4,4479,0,0,0,0,0,0,4479,4283,0,0,0,0,0,0,4283,8762
18,5,4656,0,0,0,0,0,0,4656,4460,0,0,0,0,0,0,4460,9116
18,6,5026,0,0,0,0,0,0,5026,4711,0,0,0,0,0,0,4711,9737
18,7,5263,0,0,0,0,0,0,5263,4935,0,0,0,0,0,0,4935,10198
18,8,5367,0,0,0,0,0,0,5367,5022,0,0,0,0,0,0,5022,10389
18,9,5430,0,0,0,0,0,0,5430,5142,0,0,0,0,0,0,5142,10572
18,10,5479,0,0,0,0,0,0,5479,5199,0,0,0,0,0,0,5199,10678
18,11,5761,0,0,0,0,0,0,5761,5521,0,0,0,0,0,0,5521,11282
18,12,5945,0,0,0,0,0,0,5945,5446,0,0,0,0,0,0,5446,11391
18,13,5991,0,0,0,0,0,0,5991,5689,0,0,0,0,0,0,5689,11680
18,14,5962,0,0,0,0,0,0,5962,5547,0,0,0,0,0,0,5547,11509
18,15,6135,0,0,0,0,0,0,6135,5783,0,0,0,0,0,0,5783,11918
18,16,6014,0,0,0,0,0,0,6014,5727,1,0,0,0,0,0,5728,11742
18,17,6048,1,0,0,0,0,0,6049,5594,0,0,0,0,0,0,5594,11643
18,18,6141,2,0,0,0,0,0,6143,5753,3,0,0,0,0,0,5756,11899
18,19,6377,7,0,0,0,0,0,6384,5648,16,0,0,0,0,0,5664,12048
18,20,6224,4,0,0,0,0,0,6228,5587,38,0,0,0,0,0,5625,11853
18,21,6158,17,0,0,0,0,0,6175,5454,57,1,0,0,0,0,5512,11687
18,22,6248,23,0,0,0,0,0,6271,5659,112,3,0,0,0,0,5774,12045
18,23,6519,43,1,1,0,0,0,6564,5555,172,3,0,1,0,0,5731,12295
18,24,6348,70,1,1,0,0,0,6420,5536,229,3,1,0,0,0,5769,12189
18,25,6443,111,4,0,3,0,0,6561,5561,333,2,0,2,0,0,5898,12459
18,26,6324,163,2,5,1,0,0,6495,5301,494,2,0,1,0,0,5798,12293
18,27,6192,256,2,2,1,0,0,6453,5322,612,10,2,4,1,0,5951,12404
18,28,6119,374,4,1,1,0,0,6499,4994,807,16,0,5,0,0,5822,12321
18,29,5998,498,11,5,3,0,0,6515,4930,1178,28,1,1,1,0,6139,12654
18,30,6063,672,7,6,3,0,0,6751,4805,1398,24,4,4,1,0,6236,12987
18,31,5954,983,17,3,1,0,0,6958,4638,1789,33,7,3,0,0,6470,13428
18,32,5639,1221,22,9,7,1,0,6899,4314,2154,54,2,5,1,0,6530,13429
18,33,5489,1541,24,7,2,1,0,7064,4160,2508,75,10,4,1,0,6758,13822
18,34,5296,1833,51,3,7,0,0,7190,3765,2793,98,10,6,0,0,6672,13862
18,35,5003,2180,63,11,5,0,0,7262,3615,3156,117,12,5,0,0,6905,14167
18,36,4505,2425,62,17,6,0,0,7015,3321,3387,157,14,7,0,0,6886,13901
18,37,4399,2761,79,10,7,0,0,7256,3178,3762,177,24,8,1,0,7150,14406
18,38,4270,3126,105,13,2,0,0,7516,3159,3976,232,29,14,1,0,7411,14927
18,39,4086,3474,137,12,11,0,0,7720,2856,4304,270,36,7,1,0,7474,15194
18,40,3903,3639,155,12,5,0,0,7714,2682,4505,269,29,7,0,0,7492,15206
18,41,3755,3935,201,10,7,1,0,7909,2699,4920,331,48,10,1,0,8009,15918
18,42,3624,4099,218,22,10,0,0,7973,2406,5020,344,70,3,0,0,7843,15816
18,43,3541,4473,228,17,6,0,1,8266,2392,5124,439,88,4,1,0,8048,16314
18,44,3419,4817,288,34,5,1,0,8564,2232,5599,479,108,6,0,0,8424,16988
18,45,3380,5194,323,20,9,0,0,8926,2124,5924,541,85,4,0,0,8678,17604
18,46,3366,5245,340,34,8,0,0,8993,2077,6031,537,113,7,0,0,8765,17758
18,47,3227,5594,428,28,6,0,0,9283,2096,6419,584,145,3,0,0,9247,18530
18,48,3099,5818,431,54,6,0,0,9408,2077,6703,708,164,1,0,0,9653,19061
18,49,3075,6333,490,40,5,0,0,9943,1893,7057,748,207,8,0,0,9913,19856
18,50,2791,6272,537,60,7,0,0,9667,1766,7257,759,190,4,0,0,9976,19643
18,51,2645,6697,575,60,6,0,0,9983,1755,7433,793,234,2,0,0,10217,20200
18,52,2555,6754,633,48,4,1,0,9995,1722,7743,801,284,2,0,0,10552,20547
18,53,2423,6804,581,57,8,0,0,9873,1464,7615,834,304,4,0,0,10221,20094
18,54,2312,7329,657,66,7,0,0,10371,1528,7836,908,341,3,0,0,10616,20987
18,55,2167,7334,649,92,6,0,0,10248,1387,7828,869,421,2,0,0,10507,20755
18,56,1942,7478,684,92,9,0,1,10206,1337,8096,862,438,5,0,0,10738,20944
18,57,1826,7748,691,119,7,0,0,10391,1246,8148,836,548,2,0,0,10780,21171
18,58,1702,7773,746,146,8,0,0,10375,1116,8270,818,595,4,0,0,10803,21178
18,59,1640,8003,685,155,6,0,0,10489,1082,8123,875,658,1,0,0,10739,21228
18,60,1375,7567,648,148,5,0,0,9743,984,7729,787,740,1,0,0,10241,19984
18,61,1276,7279,650,166,5,0,0,9376,904,7438,681,819,1,0,0,9843,19219
18,62,1123,7035,612,178,2,1,0,8951,913,7431,651,875,2,0,0,9872,18823
18,63,1047,7085,558,184,6,0,0,8880,835,7168,655,968,4,0,0,9630,18510
18,64,949,7036,476,218,4,0,0,8683,740,7071,577,1072,3,0,0,9463,18146
18,65,913,6732,452,234,2,0,0,8333,722,6703,535,1085,1,0,0,9046,17379
18,66,820,6718,429,252,3,0,0,8222,671,6507,484,1206,0,0,0,8868,17090
18,67,702,6775,455,249,3,0,0,8184,584,6250,426,1377,0,0,0,8637,16821
18,68,710,6536,382,307,1,0,0,7936,575,6278,451,1486,0,0,0,8790,16726
18,69,643,6414,338,318,2,0,0,7715,536,5979,387,1652,2,1,0,8557,16272
18,70,537,6034,332,293,3,0,0,7199,486,5480,366,1622,1,0,0,7955,15154
18,71,545,5919,277,363,2,0,0,7106,475,5193,347,1865,1,0,0,7881,14987
18,72,437,5810,250,367,0,0,0,6864,417,5228,319,2036,0,0,0,8000,14864
18,73,428,6118,245,404,1,0,0,7196,426,5136,280,2181,1,0,0,8024,15220
18,74,455,6041,219,457,3,0,0,7175,415,5022,257,2475,0,0,0,8169,15344
18,75,421,5965,193,457,1,0,0,7037,431,4816,245,2751,1,0,0,8244,15281
18,76,383,5551,193,520,1,0,0,6648,364,4201,220,2857,0,0,0,7642,14290
18,77,363,5299,152,525,2,0,0,6341,321,3844,189,2959,0,0,0,7313,13654
18,78,219,3784,112,385,1,0,0,4501,242,2750,144,2383,0,0,0,5519,10020
18,79,243,3955,105,468,0,0,0,4771,255,2606,141,2720,0,0,0,5722,10493
18,80,226,3602,85,489,1,0,0,4403,250,2392,112,2820,0,0,0,5574,9977
18,81,199,3254,75,538,1,0,0,4067,239,2064,103,2864,0,0,0,5270,9337
18,82,189,3098,56,583,0,0,0,3926,228,1869,99,2992,0,0,0,5188,9114
18,83,193,3288,70,666,1,0,0,4218,252,1885,96,3522,0,0,0,5755,9973
18,84,173,3092,83,665,0,0,0,4013,246,1560,70,3762,0,0,0,5638,9651
18,85,137,2509,49,684,0,0,0,3379,234,1272,67,3308,0,0,0,4881,8260
18,86,130,2259,36,682,0,0,0,3107,205,1058,53,3265,0,0,0,4581,7688
18,87,105,1790,32,595,0,0,0,2522,197,775,44,2990,0,0,0,4006,6528
18,88,93,1566,26,601,0,0,0,2286,182,652,38,2895,0,0,0,3767,6053
18,89,64,1210,8,534,0,0,0,1816,142,469,24,2689,0,0,0,3324,5140
18,90,63,1019,12,480,1,0,0,1575,144,387,28,2488,0,0,0,3047,4622
18,91,41,734,10,404,0,0,0,1189,130,252,16,1990,0,0,0,2388,3577
18,92,38,542,9,392,0,0,0,981,115,175,20,1797,0,0,0,2107,3088
18,93,33,421,6,342,0,0,0,802,116,149,17,1607,0,0,0,1889,2691
18,94,18,277,4,226,0,0,0,525,88,80,12,1154,0,0,0,1334,1859
18,95,7,157,2,191,0,0,0,357,58,70,5,863,0,0,0,996,1353
18,96,13,122,0,135,0,0,0,270,45,36,5,670,0,0,0,756,1026
18,97,7,56,0,86,0,0,0,149,27,28,2,451,0,0,0,508,657
18,98,3,34,1,66,0,0,0,104,25,20,1,362,0,0,0,408,512
18,99,0,28,0,48,0,0,0,76,23,10,1,236,0,0,0,270,346
18,100,6,32,0,61,0,0,0,99,28,30,3,415,0,0,0,476,575
18,999,291881,295867,17774,16233,246,6,2,622009,243292,296993,23598,83491,177,11,0,647562,1269571
19,0,858,0,0,0,0,0,0,858,789,0,0,0,0,0,0,789,1647
19,1,863,0,0,0,0,0,0,863,814,0,0,0,0,0,0,814,1677
19,2,843,0,0,0,0,0,0,843,832,0,0,0,0,0,0,832,1675
19,3,932,0,0,0,0,0,0,932,804,0,0,0,0,0,0,804,1736
19,4,982,0,0,0,0,0,0,982,940,0,0,0,0,0,0,940,1922
19,5,972,0,0,0,0,0,0,972,952,0,0,0,0,0,0,952,1924
19,6,1075,0,0,0,0,0,0,1075,1007,0,0,0,0,0,0,1007,2082
19,7,1046,0,0,0,0,0,0,1046,1014,0,0,0,0,0,0,1014,2060
19,8,1118,0,0,0,0,0,0,1118,1018,0,0,0,0,0,0,1018,2136
19,9,1163,0,0,0,0,0,0,1163,1008,0,0,0,0,0,0,1008,2171
19,10,1142,0,0,0,0,0,0,1142,1078,0,0,0,0,0,0,1078,2220
19,11,1189,0,0,0,0,0,0,1189,1074,0,0,0,0,0,0,1074,2263
19,12,1173,0,0,0,0,0,0,1173,1160,0,0,0,0,0,0,1160,2333
19,13,1289,0,0,0,0,0,0,1289,1172,0,0,0,0,0,0,1172,2461
19,14,1196,0,0,0,0,0,0,1196,1111,0,0,0,0,0,0,1111,2307
19,15,1322,0,0,0,0,0,0,1322,1170,0,0,0,0,0,0,1170,2492
19,16,1311,0,1,0,0,0,0,1312,1230,0,0,0,0,0,0,1230,2542
19,17,1335,0,0,0,0,0,0,1335,1203,0,0,0,0,0,0,1203,2538
19,18,1431,0,0,0,0,0,0,1431,1234,0,0,0,0,0,0,1234,2665
19,19,1480,2,0,0,0,0,0,1482,1207,0,0,0,0,0,0,1207,2689
19,20,1469,2,0,0,0,0,0,1471,1255,6,0,0,0,0,0,1261,2732
19,21,1480,6,0,0,0,0,0,1486,1308,14,0,0,0,0,0,1322,2808
19,22,1479,6,0,0,1,0,0,1486,1303,16,2,0,1,0,0,1322,2808
19,23,1525,6,0,2,1,0,0,1534,1352,24,1,0,0,0,0,1377,2911
