id,Età,Celibi,Coniugati,Divorziati,Vedovi,Uniti civilmente,Maschi già in unione civile (per scioglimento unione),Maschi già in unione civile (per decesso del partner),Totale maschi,Nubili,Coniugate,Divorziate,Vedove,Unite civilmente,Femmine già in unione civile (per scioglimento unione),Femmine già in unione civile (per decesso del partner),Totale femmine,Totale
27,30,730,95,3,0,1,0,0,829,552,220,3,0,0,0,0,775,1604
27,31,750,155,4,1,0,0,0,910,537,230,18,0,0,0,0,785,1695
27,32,698,178,6,0,0,0,0,882,519,273,7,1,0,1,0,801,1683
27,33,685,213,11,2,2,1,0,914,469,325,22,2,0,1,0,819,1733
27,34,583,237,8,2,2,0,0,832,425,334,20,1,1,0,0,781,1613
27,35,562,281,21,1,0,0,0,865,433,377,18,2,3,0,0,833,1698
27,36,564,278,14,0,1,0,0,857,383,383,25,1,1,0,0,793,1650
27,37,535,294,26,4,3,0,0,862,337,479,33,1,0,0,0,850,1712
27,38,531,376,21,1,2,0,0,931,360,467,42,3,1,0,0,873,1804
27,39,512,373,34,3,1,0,0,923,356,475,28,4,0,0,0,863,1786
27,40,469,370,26,1,1,0,0,867,329,533,56,9,0,0,0,927,1794
27,41,497,467,27,1,1,0,0,993,311,549,54,4,0,0,0,918,1911
27,42,478,471,32,1,1,0,0,983,319,525,54,4,0,0,0,902,1885
27,43,403,493,40,4,1,0,0,941,290,594,64,11,0,0,0,959,1900
27,44,427,563,52,5,0,0,0,1047,265,587,71,9,0,0,0,932,1979
27,45,452,545,62,4,0,0,0,1063,308,652,87,14,1,0,0,1062,2125
27,46,458,574,61,5,0,0,0,1098,305,749,97,19,2,0,0,1172,2270
27,47,425,664,68,5,1,0,0,1163,296,727,106,20,0,1,0,1150,2313
27,48,455,683,85,5,2,0,0,1230,260,785,131,22,0,0,0,1198,2428
27,49,462,692,77,7,0,0,0,1238,253,744,120,25,2,0,0,1144,2382
27,50,412,716,113,4,1,0,0,1246,257,887,125,22,2,0,0,1293,2539
27,51,440,763,108,11,0,0,0,1322,291,839,137,42,5,0,0,1314,2636
27,52,416,815,111,5,1,0,0,1348,261,890,158,32,1,0,0,1342,2690
27,53,398,780,111,9,2,0,0,1300,199,864,175,51,0,0,0,1289,2589
27,54,350,881,135,11,2,0,0,1379,228,948,171,41,1,0,0,1389,2768
27,55,358,853,137,11,3,0,0,1362,214,907,172,54,1,0,0,1348,2710
27,56,308,898,143,9,1,0,0,1359,188,917,160,79,0,0,0,1344,2703
27,57,301,927,127,13,1,0,0,1369,170,955,214,83,0,0,0,1422,2791
27,58,296,995,155,17,2,0,0,1465,199,1028,156,85,0,0,0,1468,2933
27,59,277,954,148,24,0,0,0,1403,185,1031,163,85,0,0,0,1464,2867
27,60,245,982,132,17,2,0,0,1378,157,983,150,90,0,0,0,1380,2758
27,61,256,958,129,25,2,0,0,1370,139,934,156,127,1,0,0,1357,2727
27,62,206,935,131,21,2,0,0,1295,141,942,132,161,0,0,0,1376,2671
27,63,203,898,124,37,2,0,0,1264,107,944,128,162,0,0,0,1341,2605
27,64,182,858,107,35,2,0,0,1184,95,867,117,138,0,0,0,1217,2401
27,65,157,893,89,31,0,0,0,1170,100,876,123,183,0,0,0,1282,2452
27,66,137,830,100,34,3,0,0,1104,78,849,131,157,0,0,0,1215,2319
27,67,129,805,85,50,2,0,0,1071,66,790,108,224,0,0,0,1188,2259
27,68,136,837,93,58,0,0,0,1124,66,784,84,201,0,0,0,1135,2259
27,69,114,781,96,45,0,0,0,1036,75,755,97,213,0,0,0,1140,2176
27,70,99,782,72,47,1,0,0,1001,74,710,70,241,0,0,0,1095,2096
27,71,103,816,67,49,0,0,0,1035,52,684,73,263,0,0,0,1072,2107
27,72,87,778,62,70,0,0,0,997,37,687,69,256,0,0,0,1049,2046
27,73,97,785,54,72,0,0,0,1008,57,645,64,343,0,0,0,1109,2117
27,74,88,740,56,75,0,0,0,959,44,675,61,356,0,0,0,1136,2095
27,75,84,793,47,99,0,0,0,1023,45,668,77,377,0,0,0,1167,2190
27,76,73,720,52,86,1,0,0,932,52,579,65,401,0,0,0,1097,2029
27,77,78,666,37,103,1,0,0,885,48,533,52,436,0,0,0,1069,1954
27,78,55,465,22,68,0,0,0,610,30,346,27,350,0,0,0,753,1363
27,79,46,499,22,89,0,0,0,656,41,356,41,390,0,0,0,828,1484
27,80,46,416,27,83,1,0,0,573,37,352,23,435,0,0,0,847,1420
27,81,42,443,20,80,0,0,0,585,39,297,28,419,0,0,0,783,1368
27,82,47,402,16,99,0,0,0,564,43,327,21,430,0,0,0,821,1385
27,83,40,466,18,117,0,0,0,641,52,273,24,543,0,0,0,892,1533
27,84,34,417,12,135,0,0,0,598,49,253,29,607,0,0,0,938,1536
27,85,39,335,12,112,0,0,0,498,37,205,23,566,0,0,0,831,1329
27,86,37,286,5,109,0,0,0,437,41,135,16,536,0,0,0,728,1165
27,87,31,219,6,114,0,0,0,370,31,114,14,458,0,0,0,617,987
27,88,28,195,5,92,0,0,0,320,31,74,8,502,0,0,0,615,935
27,89,13,164,5,95,0,0,0,277,28,58,6,421,0,0,0,513,790
27,90,11,107,1,66,0,0,0,185,29,33,8,363,0,0,0,433,618
27,91,6,82,2,75,0,0,0,165,25,19,4,365,0,0,0,413,578
27,92,5,73,0,49,0,0,0,127,17,29,3,289,0,0,0,338,465
27,93,6,51,0,45,0,0,0,102,27,14,3,257,0,0,0,301,403
27,94,4,22,0,35,0,0,0,61,15,12,3,200,0,0,0,230,291
27,95,4,12,0,23,0,0,0,39,9,2,3,145,0,0,0,159,198
27,96,4,9,0,19,0,0,0,32,9,4,0,119,0,0,0,132,164
27,97,2,5,0,13,0,0,0,20,6,0,3,67,0,0,0,76,96
27,98,2,7,0,11,0,0,0,20,4,2,0,46,0,0,0,52,72
27,99,0,2,0,8,0,0,0,10,4,0,0,35,0,0,0,39,49
27,100,2,4,0,13,0,0,0,19,6,0,1,51,0,0,0,58,77
27,999,38333,36359,3692,2671,56,2,0,81113,30478,36685,4750,12651,23,4,0,84591,165704
28,0,1102,0,0,0,0,0,0,1102,1149,0,0,0,0,0,0,1149,2251
28,1,1221,0,0,0,0,0,0,1221,1150,0,0,0,0,0,0,1150,2371
28,2,1269,0,0,0,0,0,0,1269,1194,0,0,0,0,0,0,1194,2463
28,3,1307,0,0,0,0,0,0,1307,1188,0,0,0,0,0,0,1188,2495
28,4,1373,0,0,0,0,0,0,1373,1285,0,0,0,0,0,0,1285,2658
28,5,1377,0,0,0,0,0,0,1377,1371,0,0,0,0,0,0,1371,2748
28,6,1444,0,0,0,0,0,0,1444,1382,0,0,0,0,0,0,1382,2826
28,7,1527,0,0,0,0,0,0,1527,1444,0,0,0,0,0,0,1444,2971
28,8,1536,0,0,0,0,0,0,1536,1480,0,0,0,0,0,0,1480,3016
28,9,1602,0,0,0,0,0,0,1602,1520,0,0,0,0,0,0,1520,3122
28,10,1615,0,0,0,0,0,0,1615,1600,0,0,0,0,0,0,1600,3215
28,11,1706,0,0,0,0,0,0,1706,1630,0,0,0,0,0,0,1630,3336
28,12,1740,0,0,0,0,0,0,1740,1632,0,0,0,0,0,0,1632,3372
28,13,1721,0,0,0,0,0,0,1721,1616,0,0,0,0,0,0,1616,3337
28,14,1757,0,0,0,0,0,0,1757,1709,0,0,0,0,0,0,1709,3466
28,15,1742,0,0,0,0,0,0,1742,1695,0,0,0,0,0,0,1695,3437
28,16,1831,0,0,0,0,0,0,1831,1818,0,0,0,0,0,0,1818,3649
28,17,1737,0,0,0,0,0,0,1737,1728,1,0,0,0,0,0,1729,3466
28,18,1817,0,0,0,0,0,0,1817,1676,1,0,0,0,0,0,1677,3494
28,19,1855,0,0,0,0,0,0,1855,1658,4,0,0,0,0,0,1662,3517
28,20,1824,0,0,0,1,0,0,1825,1602,12,0,0,0,0,0,1614,3439
28,21,1810,3,0,0,1,0,0,1814,1605,21,0,0,1,0,0,1627,3441
28,22,1829,11,4,0,0,0,0,1844,1517,46,1,0,0,0,0,1564,3408
28,23,1892,16,4,0,0,0,0,1912,1632,68,2,0,0,0,0,1702,3614
28,24,1903,29,1,0,0,0,0,1933,1570,103,5,0,1,0,0,1679,3612
28,25,1887,41,3,0,1,0,0,1932,1544,147,1,0,0,0,0,1692,3624
28,26,1886,50,1,0,0,0,0,1937,1551,153,4,0,1,0,0,1709,3646
28,27,1798,90,5,0,0,0,0,1893,1436,212,8,0,1,0,0,1657,3550
28,28,1783,100,7,1,0,0,0,1891,1414,304,7,1,0,1,0,1727,3618
28,29,1649,182,11,0,1,0,0,1843,1400,430,17,0,5,0,0,1852,3695
28,30,1653,254,8,0,1,0,0,1916,1209,510,17,1,1,2,0,1740,3656
28,31,1637,330,11,0,5,0,0,1983,1278,627,21,3,2,0,0,1931,3914
28,32,1531,392,18,1,2,0,0,1944,1149,658,35,2,4,1,0,1849,3793
28,33,1470,474,18,3,5,0,0,1970,965,774,20,2,3,0,0,1764,3734
28,34,1365,589,20,1,8,0,0,1983,984,873,38,5,4,0,0,1904,3887
28,35,1354,659,26,4,2,0,0,2045,903,931,46,5,4,0,0,1889,3934
28,36,1209,728,32,1,1,0,0,1971,815,1063,51,10,1,0,0,1940,3911
28,37,1128,778,45,1,4,1,0,1957,813,1102,68,8,1,0,0,1992,3949
28,38,1059,875,49,1,4,0,0,1988,735,1129,96,7,3,0,0,1970,3958
28,39,1032,968,45,2,3,1,0,2051,750,1153,83,10,0,0,0,1996,4047
28,40,1046,1077,65,4,3,0,0,2195,734,1325,112,14,3,1,0,2189,4384
28,41,1007,1117,64,6,3,2,0,2199,733,1329,132,19,3,0,0,2216,4415
28,42,1042,1209,85,7,2,0,0,2345,687,1386,153,21,1,0,0,2248,4593
28,43,1000,1270,91,4,2,0,0,2367,662,1350,153,24,5,0,0,2194,4561
28,44,959,1288,129,14,5,0,0,2395,663,1457,171,20,1,0,0,2312,4707
28,45,982,1409,120,9,1,1,0,2522,641,1576,180,35,2,0,0,2434,4956
28,46,980,1495,131,7,3,0,0,2616,671,1677,204,38,1,0,0,2591,5207
28,47,995,1528,156,6,9,0,0,2694,658,1802,243,48,0,0,0,2751,5445
28,48,1036,1628,177,15,4,0,0,2860,653,1883,270,53,1,0,0,2860,5720
28,49,948,1754,214,15,7,0,0,2938,626,1951,298,50,4,0,0,2929,5867
28,50,937,1789,227,16,11,0,1,2981,588,1933,321,64,1,1,0,2908,5889
28,51,819,1864,225,18,3,1,0,2930,584,2032,292,58,2,0,0,2968,5898
28,52,889,1945,225,23,4,1,0,3087,533,1959,311,68,2,0,0,2873,5960
28,53,722,1885,218,24,10,0,0,2859,491,2006,344,91,2,0,0,2934,5793
28,54,733,2077,282,23,4,0,0,3119,473,2088,357,116,0,1,0,3035,6154
28,55,713,1957,253,20,9,1,0,2953,437,2133,326,103,3,0,0,3002,5955
28,56,622,2068,282,33,6,0,0,3011,390,2098,335,146,2,0,0,2971,5982
28,57,632,2138,300,37,2,0,0,3109,438,2170,344,134,2,0,0,3088,6197
28,58,516,2060,301,37,5,1,0,2920,382,2242,367,165,1,0,0,3157,6077
28,59,502,2169,292,61,2,0,0,3026,344,2312,358,180,0,1,0,3195,6221
28,60,451,2130,251,50,3,1,0,2886,311,2114,301,207,1,0,0,2934,5820
28,61,407,2023,254,47,5,0,0,2736,303,1935,283,245,0,0,0,2766,5502
28,62,373,2052,247,48,3,0,0,2723,267,2009,297,229,1,0,0,2803,5526
28,63,316,1949,225,45,1,0,0,2536,243,1968,257,317,0,0,0,2785,5321
28,64,293,1938,187,56,3,0,0,2477,243,1858,223,320,0,0,0,2644,5121
28,65,271,1829,168,73,5,0,0,2346,171,1704,226,321,2,1,0,2425,4771
28,66,245,1727,174,82,2,0,0,2230,193,1773,215,308,2,0,0,2491,4721
28,67,224,1677,153,77,0,0,0,2131,145,1659,197,326,0,0,0,2327,4458
28,68,210,1726,143,102,0,0,1,2182,138,1680,175,385,1,0,0,2379,4561
28,69,201,1656,128,108,1,0,0,2094,155,1578,164,428,1,0,0,2326,4420
28,70,162,1678,113,123,2,1,0,2079,122,1418,145,439,1,0,0,2125,4204
28,71,168,1594,116,111,0,1,0,1990,118,1449,132,469,0,0,0,2168,4158
28,72,145,1571,93,107,0,0,0,1916,115,1374,130,460,1,0,0,2080,3996
28,73,149,1617,70,139,0,0,0,1975,120,1359,119,608,0,0,0,2206,4181
28,74,135,1534,72,144,0,0,0,1885,98,1348,127,656,1,0,0,2230,4115
28,75,134,1515,84,161,0,0,0,1894,93,1287,106,759,1,0,0,2246,4140
28,76,111,1467,73,160,0,0,0,1811,118,1187,113,804,0,0,0,2222,4033
28,77,94,1412,75,186,3,0,0,1770,84,1049,98,787,1,0,0,2019,3789
28,78,65,977,45,144,0,0,0,1231,76,793,70,663,0,0,0,1602,2833
28,79,75,994,45,155,1,0,0,1270,72,748,61,725,0,0,0,1606,2876
28,80,80,892,32,158,0,0,0,1162,79,680,64,787,0,0,0,1610,2772
28,81,63,842,43,184,0,0,0,1132,89,592,54,834,0,0,0,1569,2701
28,82,65,800,31,191,0,0,0,1087,101,605,46,970,0,0,0,1722,2809
28,83,60,803,32,211,0,0,0,1106,85,577,41,1065,1,0,0,1769,2875
28,84,63,766,32,216,0,0,0,1077,109,471,43,1036,0,0,0,1659,2736
28,85,50,726,18,221,0,0,0,1015,90,372,31,1092,0,0,0,1585,2600
28,86,42,569,14,209,0,0,0,834,82,320,19,1016,0,0,0,1437,2271
28,87,20,456,11,199,1,0,0,687,66,200,21,925,0,0,0,1212,1899
28,88,20,398,10,154,0,0,0,582,66,168,13,823,0,0,0,1070,1652
28,89,25,284,11,147,0,0,0,467,41,119,13,780,0,0,0,953,1420
28,90,29,241,4,138,0,0,0,412,57,81,12,690,0,0,0,840,1252
28,91,13,161,2,123,0,0,0,299,57,60,10,605,0,0,0,732,1031
28,92,17,120,3,103,0,0,0,243,46,38,7,537,0,0,0,628,871
28,93,7,90,0,75,0,0,0,172,43,26,2,448,0,0,0,519,691
28,94,7,58,1,61,0,0,0,127,25,13,2,349,0,0,0,389,516
28,95,2,38,1,57,0,0,0,98,20,10,4,260,0,0,0,294,392
28,96,1,16,1,30,0,0,0,48,11,5,1,213,0,0,0,230,278
28,97,1,12,1,19,0,0,0,33,16,0,0,135,0,0,0,151,184
28,98,2,6,0,17,0,0,0,25,11,2,0,86,0,0,0,99,124
28,99,2,3,3,7,0,0,0,15,11,1,0,69,0,0,0,81,96
28,100,0,0,0,18,0,0,0,18,9,1,0,117,0,0,0,127,145
28,999,84856,80643,7111,5050,164,12,2,177838,70484,81662,9613,23794,82,9,0,185644,363482
29,0,2057,0,0,0,0,0,0,2057,1914,0,0,0,0,0,0,1914,3971
29,1,2050,0,0,0,0,0,0,2050,1967,0,0,0,0,0,0,1967,4017
29,2,2137,0,0,0,0,0,0,2137,2151,0,0,0,0,0,0,2151,4288
29,3,2225,0,0,0,0,0,0,2225,2099,0,0,0,0,0,0,2099,4324
29,4,2210,0,0,0,0,0,0,2210,2235,0,0,0,0,0,0,2235,4445
29,5,2375,0,0,0,0,0,0,2375,2227,0,0,0,0,0,0,2227,4602
